"sp"	"cycle"	"year1"	"year2"	"peakdays"	"CI2peakday"	"CI97peakday"	"peak"	"CI2peak"	"CI97peak"
"Micropholis guyanensis"	8	2008	2009	69.8480470893423	62.2047909268804	77.1962666437909	45.9884740760654	32.6259507414103	61.108236308789
"Micropholis guyanensis"	9	2009	2010	63.7838227612561	44.1287833836132	86.7790817927001	3.9911041151041	0.676128362244098	9.4890663507054
"Mimosa guilandinae"	1	2001	2002	334.858102532824	317.627579484137	352.082225569504	92.4538215967316	74.5939897594523	112.321709600492
"Mimosa guilandinae"	2	2002	2003	284.360502415345	270.305150516433	297.983750052498	153.354295113339	128.323297309217	179.396636939381
"Mimosa guilandinae"	3	2003	2004	202.479185165954	190.041787103919	213.900453399407	330.630256637014	292.406126388713	373.914551141586
"Mimosa guilandinae"	4	2004	2005	240.750845614238	220.691223463383	260.152346524611	81.9914178523723	64.2530745073859	101.408647760797
"Mimosa guilandinae"	5	2005	2006	279.512129502186	258.650718047386	301.453934427514	59.3234342350519	45.0667091311702	76.2329893090959
"Mimosa guilandinae"	6	2006	2007	260.118630074775	231.633296818512	286.895075916807	39.2698598563981	27.2875160601261	52.8779619476437
"Mimosa guilandinae"	7	2007	2008	223.94520866858	203.329576041757	243.772293626797	85.6917767447804	66.7316681692528	105.860934571484
"Mimosa guilandinae"	8	2008	2009	238.4644501818	222.653475771699	252.859135703927	142.428035454176	117.740263518874	167.695157486124
"Mimosa guilandinae"	9	2009	2010	223.284926694184	209.157093757814	237.382263187128	197.49245296389	170.207928078606	228.297955822246
"Neea floribunda"	1	2001	2002	29.1889141149653	21.5659378418103	36.7846725446478	20.2136630350057	12.1552214708345	29.6133328888477
"Neea floribunda"	2	2002	2003	25.1723354874173	-83.7569599216092	130.093517477918	0.356850599024214	0.000272535314348812	1.91705865215627
"Neea floribunda"	3	2003	2004	-5.47453485995834	-18.930625865263	8.05066983736108	9.36768802764633	4.19213727446377	16.5432587721827
"Neea floribunda"	4	2004	2005	26.9689287366754	-76.1412140771173	119.625215795813	0.342928947973219	0.00105992255956544	1.88966679560241
"Neea floribunda"	5	2005	2006	22.8645423223196	-74.9447154410053	112.61575097337	0.322276233946958	0.000883326242182129	1.84964674752742
"Neea floribunda"	6	2006	2007	28.2941862157197	12.941999216252	41.4133648137029	7.41419296329723	3.01895557235885	14.1449259190632
"Neea floribunda"	7	2007	2008	26.9096996433815	-67.3656631568139	121.866499671781	0.344056698159553	0.000798651302110986	1.85339963641375
"Neea floribunda"	8	2008	2009	64.217942266649	43.4650000106473	85.0091221538345	2.26767052961956	0.309898517835278	6.531178600807
"Neea floribunda"	9	2009	2010	24.5612470321261	19.0630928274613	30.2607559139902	32.0849704836793	22.3250359719496	44.2633808610339
"Ocotea floribunda"	1	2001	2002	24.3193151894635	-24.5442387827831	72.293668772955	1.04793821809213	0.00670312232143175	4.35978387323682
"Ocotea floribunda"	2	2002	2003	25.1067916034173	-23.5079611293474	73.6072609004073	1.10507835916442	0.0150913355079179	4.86745948710923
"Ocotea floribunda"	3	2003	2004	18.9657885967274	2.05718121098403	34.698195434435	31.7447211387731	20.7519767095633	43.7464303682743
"Ocotea floribunda"	4	2004	2005	9.83834316578859	-7.98792540349555	27.1143518743421	28.8721637282104	18.8428494055189	40.4106855330961
"Ocotea floribunda"	5	2005	2006	45.0203627221822	36.1390452201994	53.8407808804636	140.154517556098	117.251801390598	165.042138521732
"Ocotea floribunda"	6	2006	2007	24.0930616934199	9.38357030959767	39.622698311003	34.2524877419022	23.1631581732679	45.8793089263865
"Ocotea floribunda"	7	2007	2008	17.8663400702325	6.06421072970218	29.8336602783853	65.0544990479455	49.7967763343024	81.5825414540076
"Ocotea floribunda"	8	2008	2009	24.2377571813185	-28.4617340055332	70.2366771210489	1.01019459572098	0.00734706408807187	4.27941877393215
"Ocotea floribunda"	9	2009	2010	36.4445065441481	17.6857814790837	56.476365767325	21.0205015360806	12.7907497506614	31.4975124707166
"Pourouma melinonii"	1	2001	2002	50.9905526480634	10.9180184634893	94.9384870730061	7.21441293599277	0.0221061992478104	47.3414223203367
"Pourouma melinonii"	2	2002	2003	50.9231021406281	7.19054783829634	89.5198537703407	7.83104947490587	0.062214431146737	44.0729182507392
"Pourouma melinonii"	3	2003	2004	51.1137187686488	5.85763358647154	89.8993381487433	7.48842192859477	0.0382174310339129	51.5152900016878
"Pourouma melinonii"	4	2004	2005	58.8163688865215	47.529620389541	71.3944280717284	17.4408627809488	5.50722860395756	62.6721762351407
"Pourouma melinonii"	5	2005	2006	58.7834326368151	53.0947785448131	64.4194140890899	62.2450396215665	42.8426992492229	104.940651659487
"Pourouma melinonii"	6	2006	2007	49.186751261235	35.0368561336128	62.5147588297758	13.1939925109509	2.94968008756164	58.5159662576038
"Pourouma melinonii"	7	2007	2008	43.6338717908667	20.1980395093537	60.7434923218014	10.9220105605588	1.16626689564403	51.6156693517655
"Pourouma melinonii"	8	2008	2009	50.2484743304208	10.1918165942809	87.1984246095457	6.86499454764359	0.0627288448087382	48.3750353200342
"Pourouma melinonii"	9	2009	2010	47.3830329392645	39.3175940230914	55.6450039640416	33.7932026751185	19.5696161382133	74.0833365749487
"Protium sagotianum"	1	2001	2002	99.5222994227925	91.9228644320334	107.70853527096	73.9598602055507	57.4430791736752	92.1114635012976
"Protium sagotianum"	2	2002	2003	128.277264500783	91.8798603150814	163.83146125375	3.20231944823278	0.733521044482183	7.44212513637788
"Protium sagotianum"	3	2003	2004	70.6021736459097	61.7600852056827	79.729769688701	53.8665429646881	40.8112348422466	68.3598229401407
"Protium sagotianum"	4	2004	2005	94.9937782326058	79.9658636896043	110.131088601128	20.2324457480646	12.4647477027871	30.0503717670795
"Protium sagotianum"	5	2005	2006	21.6693602270874	14.1248348046772	29.0721335666498	96.5662213918551	77.5998158322911	116.247264732993
"Protium sagotianum"	6	2006	2007	103.532977198319	53.6593442028708	157.546594173938	1.18609717715808	0.0489715524622123	4.22625740427711
"Protium sagotianum"	7	2007	2008	94.6767108801447	71.5888374369687	119.086079786284	8.14948060282426	3.50196502636396	14.7855846896059
"Protium sagotianum"	8	2008	2009	120.897981486529	92.9945065928061	149.282244716177	8.18885050008574	3.55097739382152	15.1167630225931
"Protium sagotianum"	9	2009	2010	92.6753582571179	68.2367928780312	116.996764612127	7.22554571550583	2.9347226258446	13.3213482308742
"Pseudopiptadenia suaveolens"	1	2001	2002	181.282496180506	162.834106299155	198.348423854962	9.23938137064996	4.2747004048307	16.4819871224931
"Pseudopiptadenia suaveolens"	2	2002	2003	103.730370109759	80.9404636709569	125.674535031023	5.38862622081972	1.77894652248329	11.0407283393348
"Pseudopiptadenia suaveolens"	3	2003	2004	154.562166027327	151.07669692008	158.06479737079	215.540783945917	187.977072135133	245.883378499917
"Pseudopiptadenia suaveolens"	4	2004	2005	144.337545055371	137.164163003577	151.442073639939	54.0846220480113	40.8655216937742	71.3135761839284
"Pseudopiptadenia suaveolens"	5	2005	2006	154.443145525769	133.7650848472	175.648833115807	6.26188982183531	2.25451715235534	11.8955198981247
"Pseudopiptadenia suaveolens"	6	2006	2007	178.337936110379	144.179945423731	214.425701969878	2.28397209558667	0.289550839434323	6.14846109789371
"Pseudopiptadenia suaveolens"	7	2007	2008	120.823476248739	112.855773453452	128.952591329328	44.7792900809742	32.6903169922087	58.472317960725
"Pseudopiptadenia suaveolens"	8	2008	2009	151.674606629813	143.519345103352	159.606133837765	56.1611700331037	42.3043434765224	71.9670313851834
"Pseudopiptadenia suaveolens"	9	2009	2010	124.278749029757	119.872185053386	128.711516458378	165.38686575371	139.130386975304	192.075483650262
"Qualea dinizii"	1	2001	2002	150.120608507502	147.047224288575	153.205223355004	87.8419099312389	70.0193059573948	107.753414212924
"Qualea dinizii"	2	2002	2003	126.812258476485	-44.2490695823199	287.141740757434	0.0906149539123792	1.6690041525796e-05	0.807325836656591
"Qualea dinizii"	3	2003	2004	134.224252128019	132.119738493286	136.539786831946	220.751747056267	192.050966732758	252.478649683092
"Qualea dinizii"	4	2004	2005	125.315758092305	-39.2714692251313	286.281576007471	0.0617317814631375	2.77628889544053e-07	0.671598240090339
"Qualea dinizii"	5	2005	2006	244.585579145046	211.399938779817	277.614478850455	1.01345622795051	0.0208116020896171	3.79528797086256
"Qualea dinizii"	6	2006	2007	123.752315438254	-40.9791729449418	288.30997938106	0.0958348420488195	6.54973118024502e-07	1.0106163871697
"Qualea dinizii"	7	2007	2008	124.811801430546	-37.7295419894704	288.614850521693	0.0650205240316195	2.02147029288637e-06	0.622698758219443
"Qualea dinizii"	8	2008	2009	148.685836186389	146.334575785073	150.928098113495	438.018706604882	396.661379823484	482.434353443937
"Qualea dinizii"	9	2009	2010	-47.8495437420393	-61.2194089696019	-29.1267937856425	8.57197184928679	1.68608962290224	23.456826445335
"Qualea rosea"	1	2001	2002	129.862386378257	126.296153114538	133.470706765085	97.0110124141159	68.9589287534387	169.24858111065
"Qualea rosea"	2	2002	2003	119.350924468842	-10.3810574201479	189.828968045328	13.4687254533932	0.0050373292103339	97.2298492360299
"Qualea rosea"	3	2003	2004	120.677970819847	0.693521533212163	190.369037319812	13.1633844222429	0.000169188464432812	88.4821169144972
"Qualea rosea"	4	2004	2005	117.64983716728	-12.6907046504364	186.916896909094	13.2359324983988	0.00282461446487157	98.655093744432
"Qualea rosea"	5	2005	2006	119.08052506081	-0.453703544852004	191.131723225455	12.5232310782344	0.000267084240671541	96.3612917431647
"Qualea rosea"	6	2006	2007	118.136899288724	-12.1249688678287	192.714188088334	12.2462742559475	0.00159313002223477	82.2980015324957
"Qualea rosea"	7	2007	2008	118.751114144604	-9.95788896689476	191.30262916507	12.613401191045	0.000576345841404824	84.2263247919378
"Qualea rosea"	8	2008	2009	128.388829849065	120.024180495702	136.36670998956	77.5686177855607	51.5317110827322	147.31738106752
"Qualea rosea"	9	2009	2010	118.884599100769	-10.6400476424546	194.458284428525	12.4303299377229	0.000667752845935343	77.9492203704657
"Quararibea duckei"	1	2001	2002	56.2176190891028	29.8695234147886	84.7937821165952	10.6329962683898	5.00630486572658	18.0572609907812
"Quararibea duckei"	2	2002	2003	36.9884558089541	17.233077973617	56.4532736765375	23.4561582428467	15.082771513497	33.5647718030327
"Quararibea duckei"	3	2003	2004	58.8749222874378	40.7161090350581	77.8600609606013	28.6123650612813	18.4843036633452	39.7735500289613
"Quararibea duckei"	4	2004	2005	34.8651484518195	8.90034793668539	59.7247377176261	12.6645113230882	6.37518180504284	20.7223520277792
"Quararibea duckei"	5	2005	2006	30.5540064502395	10.7637864374754	49.6041428724736	24.6615748066949	16.1348052451486	35.4350266576533
"Quararibea duckei"	6	2006	2007	35.8932968196958	17.8275161047767	53.046931470206	32.3752777451974	22.4079321436487	44.7394201293621
"Quararibea duckei"	7	2007	2008	50.5240280498612	28.0574199392564	75.2676170122714	15.6262756296373	8.74494416909229	24.1666635441657
"Quararibea duckei"	8	2008	2009	1.50224551192309	-23.7401142509892	28.9570041392896	19.4630446255034	11.2645360808578	28.700219564732
"Quararibea duckei"	9	2009	2010	41.0205341440071	15.4319281803338	67.1616603029997	12.6855055707652	6.56787148296138	21.1333929749589
"Rhodostemonodaphne kunthiana"	1	2001	2002	312.312685855475	257.937265231119	370.744819478211	10.2770899866864	5.09358743631611	18.2984564374902
"Rhodostemonodaphne kunthiana"	2	2002	2003	317.170436076538	146.611882905525	462.447704605834	0.159244179724025	3.73698710256663e-07	1.18393556857153
"Rhodostemonodaphne kunthiana"	3	2003	2004	320.703110754915	149.939646872584	458.57297870827	0.196052416367077	5.88981329527338e-07	1.34701914367114
"Rhodostemonodaphne kunthiana"	4	2004	2005	318.961944086514	150.358727743709	460.720063538601	0.187713140740696	0.000101546475501325	1.4453488731865
"Rhodostemonodaphne kunthiana"	5	2005	2006	318.562859871862	138.557487850841	461.881468880619	0.130000189928719	9.71217996970654e-07	0.881044544793612
"Rhodostemonodaphne kunthiana"	6	2006	2007	317.828130589929	141.350842897575	463.147243832775	0.0682881415542637	9.66021291312657e-07	0.688019882863082
"Rhodostemonodaphne kunthiana"	7	2007	2008	284.721240652711	154.662796129238	409.192087747694	1.13106635851049	0.028731855237464	4.46140037160798
"Rhodostemonodaphne kunthiana"	8	2008	2009	320.701507177839	147.078892138723	463.203194150967	0.15985183121046	4.43024815283367e-05	1.27770556938236
"Rhodostemonodaphne kunthiana"	9	2009	2010	445.199293426682	376.522243661436	476.892789202921	10.945119039938	3.63049190782124	23.4146515633064
"Rourea frutescens"	1	2001	2002	111.869113605448	91.3323768643267	132.824879414289	16.4086727664746	9.2527627822344	25.1945656462116
"Rourea frutescens"	2	2002	2003	75.4099624334071	47.7265281910895	103.397063393302	6.43553620168128	2.39874551284	12.2550380215176
"Rourea frutescens"	3	2003	2004	65.0016418282574	50.2017615432007	78.8803107214553	32.3951511937598	22.275070807572	44.3085733507021
"Rourea frutescens"	4	2004	2005	66.0983113720227	46.9398745990678	84.4997768751408	17.3802921263228	10.0569259720325	26.5081300706782
"Rourea frutescens"	5	2005	2006	76.7554488806005	61.3383120500777	91.7921047874751	27.58543362497	18.2489471019043	39.1525055891546
"Rourea frutescens"	6	2006	2007	78.3416162636177	66.2816160457905	90.4335969815045	44.3093354837229	32.298461758246	58.9209509890002
"Rourea frutescens"	7	2007	2008	73.2120217588959	54.4675151743973	93.6505431684057	16.3073768333923	9.16043941255224	25.1253072810252
"Rourea frutescens"	8	2008	2009	75.8801965299169	64.5676962577799	87.0268657123241	56.2349139046398	42.8640293082867	71.6471213536585
"Rourea frutescens"	9	2009	2010	37.9381614359327	17.5622588376362	57.8295399522595	19.3669132293385	11.5702261304094	29.3718317124497
"Serjania paucidentata"	1	2001	2002	444.106828164003	418.835039423947	470.478292095147	15.2085725596302	8.44294208054858	23.5292406644852
"Serjania paucidentata"	2	2002	2003	364.699311567529	345.422507765993	383.713876577828	25.1824331962938	16.3357801063234	36.2442026814477
"Serjania paucidentata"	3	2003	2004	409.997937311995	398.558471417815	420.92472157425	81.6662411476285	64.2542630183363	100.416684910163
"Serjania paucidentata"	4	2004	2005	329.991419692375	295.27295783581	365.18003541346	8.08293028087657	3.52762110135476	14.6246250990267
"Serjania paucidentata"	5	2005	2006	367.707268544907	319.263186843104	412.326681055743	4.01014783261608	1.03637782239386	8.74959251765155
"Serjania paucidentata"	6	2006	2007	420.29978556538	383.771521507316	457.03467061319	7.08873784727126	2.77039559430864	13.1555200548845
"Serjania paucidentata"	7	2007	2008	348.267407530916	265.613225022802	419.110067317926	1.19384549934762	0.0382362913843345	4.17050529013584
"Serjania paucidentata"	8	2008	2009	363.595088018348	333.414808869164	393.400227819758	10.1209121614856	5.00348903848626	17.0931067981702
"Serjania paucidentata"	9	2009	2010	378.090397441359	347.488120767675	412.655460035621	11.5575608321893	5.87763632006602	19.2861180122514
"Sterculia pruriens"	1	2001	2002	102.093178860307	-6.2512424851213	210.785790777825	0.20032407254473	1.60712935793582e-05	1.46206879718287
"Sterculia pruriens"	2	2002	2003	113.51138486391	103.319606783508	124.469140327204	56.1312050368594	41.9809630050706	72.6350364066931
"Sterculia pruriens"	3	2003	2004	102.072878981998	-1.9523390468013	213.614266070096	0.144607963760485	1.46605565988207e-05	1.10296534868553
"Sterculia pruriens"	4	2004	2005	70.0058474825397	24.5941988110136	112.036181813994	3.19820192233135	0.616502332491205	7.61729196019436
"Sterculia pruriens"	5	2005	2006	65.2823510089031	31.9475358741271	96.313850221946	6.12959442629824	2.33407151853281	11.9073290219421
"Sterculia pruriens"	6	2006	2007	127.846296452868	108.67144423144	147.018156679363	18.3747217644859	11.0529596521566	28.1271880117366
"Sterculia pruriens"	7	2008	2008	100.844281382073	-4.08705706592454	206.83153989363	0.242358732752981	2.5930499932244e-05	1.5703362190269
"Sterculia pruriens"	8	2008	2009	144.373985698896	134.257703966204	154.455136554398	75.2068093620908	59.1758543599246	94.0152423768016
"Sterculia pruriens"	9	2009	2010	79.2248545488325	63.5723518240175	94.2195746742857	25.2082402960144	16.0041796924056	36.1821697812298
"Stigmaphyllon sinuatum"	1	2001	2002	349.396691010547	334.135693659697	364.330871055069	27.7769229022037	18.4821732370094	39.1662379416195
"Stigmaphyllon sinuatum"	2	2002	2003	335.457789329543	324.893773977781	346.880583765861	43.7956867236426	31.5346927265156	58.2204512758012
"Stigmaphyllon sinuatum"	3	2003	2004	315.977810992698	303.806787975581	328.84375725331	33.322079558709	23.799417560678	45.289830513816
"Stigmaphyllon sinuatum"	4	2004	2005	346.562512878907	333.774592746868	359.244424128912	38.506765391089	27.5386155159991	51.3643518691709
"Stigmaphyllon sinuatum"	5	2005	2006	319.909712809057	306.587792191087	332.938970351377	32.9855290082012	22.225263399539	45.1860344129804
"Stigmaphyllon sinuatum"	6	2006	2007	314.832164098784	289.703125226787	337.13580241007	7.66287761240472	3.28179826827877	14.1850892871995
"Stigmaphyllon sinuatum"	7	2007	2008	319.074390290771	300.008538737497	337.798090081736	15.719168484308	8.87175792309916	24.8780642329685
"Stigmaphyllon sinuatum"	8	2008	2009	309.459945789326	291.5546200289	327.290403737948	17.9159579398575	10.2792447921491	27.4864182101637
"Stigmaphyllon sinuatum"	9	2009	2010	335.105853766273	306.692816900396	364.712549703295	4.81092667828556	1.36642079584139	10.1658461668983
"Strychnos erichsonii"	1	2002	2002	199.294479688302	182.801183947482	215.963826389365	46.0283944744588	33.6202790844227	59.8814368968692
"Strychnos erichsonii"	2	2003	2003	180.310100461428	171.088771811462	189.236663085578	161.754595094628	137.202378487116	186.710576703553
"Strychnos erichsonii"	3	2004	2004	251.593790466324	215.937858586156	288.380552848607	11.0199664291311	5.37646885380322	18.6358427781234
"Strychnos erichsonii"	4	2005	2005	168.044234216734	132.405495472417	200.803595167526	12.2298238871625	6.40415147727718	19.6091815509071
"Strychnos erichsonii"	5	2006	2006	249.938208963408	200.959448191254	300.382142708147	4.94538591852262	1.57167786384284	9.99566645152853
"Strychnos erichsonii"	6	2007	2007	151.135509662676	125.383312549449	174.311023382329	28.8622502053317	19.227930002393	40.6347182505845
"Strychnos erichsonii"	7	2008	2008	203.128370223024	176.992292327772	227.894539579816	21.9417492254831	13.6663513863114	31.9654617032516
"Strychnos erichsonii"	8	2009	2009	168.727747753526	142.138650866214	195.171283218978	22.3329651117119	14.0111992845473	32.6942113954975
"Strychnos erichsonii"	9	2010	2010	53.7989659858302	12.4864414820784	93.2209398570703	23.2078654558595	11.7576627977672	40.5708425182912
"Tachigali melinonii"	1	2001	2002	194.37893366773	52.6338494196373	345.818436410149	0.162293502927903	0.000171191349912269	1.17722431065217
"Tachigali melinonii"	2	2002	2003	172.828750407495	58.8503759929954	277.37098210372	1.15813466508255	0.0362283283001448	4.18122118892448
"Tachigali melinonii"	3	2003	2004	195.345129323132	56.1540352973074	336.676015984334	0.0926231635778811	6.33335361417285e-07	0.800329456711791
"Tachigali melinonii"	4	2004	2004	198.120301353179	54.6336207292014	342.374551582783	0.199749497920136	0.000677976627443157	1.33824646217233
"Tachigali melinonii"	5	2005	2005	200.745176139311	57.6719958281567	341.286333887307	0.120229982782925	1.67626489880636e-05	0.950867455770426
"Tachigali melinonii"	6	2006	2006	196.556621078952	57.404315579542	347.44862927032	0.144322002816589	0.000155407065107864	1.06967431150195
"Tachigali melinonii"	7	2007	2007	207.004997903116	184.069715128696	229.498809445118	47.4758621679558	34.2052888699927	62.306559631185
"Tachigali melinonii"	8	2008	2008	266.603551937335	234.84080238734	297.103142431987	25.2434153460685	16.2053543598654	36.2064271373608
"Tachigali melinonii"	9	2009	2010	162.422409560854	134.900692726734	187.633976387006	39.8397388128791	28.4824481658802	53.7141007221859
"Tachigali melinonii"	10	2010	2010	163.709037211617	148.768723344893	176.619619583441	151.291036954597	126.621365392681	178.342242311686
"Terminalia guyanensis"	1	2001	2002	11.6631317934583	-65.7076910055766	76.9561733791406	5.35252408988324	1.7793986308361	11.0503897894519
"Terminalia guyanensis"	2	2002	2003	104.504372778192	71.5853430182531	135.163588956527	29.1241387116674	19.129786931001	40.2807516254115
"Terminalia guyanensis"	3	2003	2004	53.5532485041271	-42.2153788358203	149.65226236599	2.23003334788066	0.287279253635298	6.00115227727278
"Terminalia guyanensis"	4	2004	2005	81.9343506956205	17.0047016302086	145.510107531366	6.14442482971843	2.29547340780945	12.0207186021475
"Terminalia guyanensis"	5	2005	2006	71.9549001474593	34.1421686390417	106.074627579301	22.4494830110786	14.0583242667051	32.8149066067543
"Terminalia guyanensis"	6	2006	2007	-35.9814894048894	-96.7667110510841	19.7008721385373	14.9629958584608	7.60658066619234	25.160711253425
"Terminalia guyanensis"	7	2007	2008	33.2670274505785	7.3739781897433	56.903772045765	60.3218847559278	45.8226671527952	76.1537944134669
"Terminalia guyanensis"	8	2008	2009	144.410740130116	43.75801126736	208.350948587356	2.13804105095131	0.248420481471983	5.7858895526938
"Terminalia guyanensis"	9	2009	2010	1.60350307332848	-51.723929935711	52.004850604211	14.1254471735084	7.33217072941308	23.0717356871076
"Tetragastris altissima"	1	2001	2002	87.3752369186485	80.6640783841264	94.118791153049	30.1102626722734	19.9125575373886	42.6885942019025
"Tetragastris altissima"	2	2002	2003	95.8941138181414	48.7585801146682	144.43213256798	1.20638138996749	0.0182029504600107	4.7639571435275
"Tetragastris altissima"	3	2003	2004	92.5768178872602	69.8536884122191	112.776077576717	3.05450244042745	0.491703311427796	7.60060343438288
"Tetragastris altissima"	4	2004	2005	107.081797863327	81.3451192255784	136.26348311624	2.06801962759578	0.119302768606685	6.44772190377756
"Tetragastris altissima"	5	2005	2006	99.0852488325702	90.9528749010987	106.876708045155	19.1584950460889	11.2326831769112	28.5553344413245
"Tetragastris altissima"	6	2006	2007	96.9222390396368	46.5761412613005	145.907737909186	1.26968872207215	0.0215944112818205	5.21082436483505
"Tetragastris altissima"	7	2007	2008	77.7014570040565	57.9324599071733	97.2061129808308	4.07528506698638	0.910540884788491	8.98345851259835
"Tetragastris altissima"	8	2008	2009	119.579414868575	109.756074262924	129.83763825748	41.7530738531157	30.3008464081837	55.1402620547288
"Tetragastris altissima"	9	2009	2010	91.0970132699938	87.4950293471869	94.5827384340702	104.924895719747	84.6479199348595	127.015007862267
"Tetragastris panamensis"	1	2001	2002	313.124747041399	201.601288996952	390.279722184249	1.00613303493583	0.0285257022120985	3.84811476328862
"Tetragastris panamensis"	2	2002	2003	49.3442611547877	30.9221465826336	80.5173708692642	45.6717699379422	25.6174740147565	71.6073427618456
"Tetragastris panamensis"	3	2003	2004	98.4480558006407	34.3305314852838	187.002272449794	2.76209518469065	0.296334712158166	8.25555724540418
"Tetragastris panamensis"	4	2004	2005	214.867838254884	177.64922919857	252.458455021269	13.2148916338464	6.98603407754559	21.7464061387306
"Tetragastris panamensis"	5	2005	2006	111.064515703099	82.3922695463204	136.906898316975	49.6633237311443	34.7150913697573	68.6752291597065
"Tetragastris panamensis"	6	2006	2006	85.1048805619955	34.7473025439961	150.778113270093	8.59398365570096	2.8113327638893	17.5788758048845
"Tetragastris panamensis"	7	2007	2008	213.070199001444	149.471477149626	274.272653902095	5.13186410190365	1.68644274533555	10.4572909809014
"Tetragastris panamensis"	8	2008	2008	165.837720150835	39.5415679896703	347.71682336408	0.106145524039921	1.83867408430406e-05	0.89391522778465
"Tetragastris panamensis"	9	2009	2010	35.9309827902582	30.2179609535908	48.1626039390448	196.942775365697	156.444001170088	243.133519469448
"Tetragastris panamensis"	10	2010	2010	87.8863458752208	32.5877044427376	176.049913881987	2.77723081162639	0.392110339840341	8.06487303666753
"Trattinnickia sp1"	1	2001	2002	121.808234508923	94.4045210300114	146.783412183506	12.8482952705176	4.17049977251269	52.7453005570544
"Trattinnickia sp1"	2	2002	2003	125.281599358057	93.4632285553722	160.318605833471	7.37594421457904	0.953561017620036	47.2827708829434
"Trattinnickia sp1"	3	2003	2004	121.845627204981	101.690643396818	138.86020103787	31.2443802174875	17.3953121711265	83.0107166242908
"Trattinnickia sp1"	4	2004	2005	120.383099403354	90.21303264753	150.879576396661	9.68710401788423	2.1819827007801	41.9956448061549
"Trattinnickia sp1"	5	2005	2006	115.05025438857	69.9877244809944	150.795158499674	5.6122305496931	0.145840801635441	43.8858121449617
"Trattinnickia sp1"	6	2006	2007	124.206309524045	87.1859066611966	168.640580945235	5.33167920197925	0.116539310607017	37.72764016737
"Trattinnickia sp1"	7	2008	2008	110.843817352165	61.261719914898	139.974075263178	8.08022983573048	1.0604493425869	46.0031323888696
"Trattinnickia sp1"	8	2008	2009	111.834440326993	70.935200403831	141.943087974164	7.5197098446211	0.843475366448421	41.9213314657423
"Trattinnickia sp1"	9	2009	2010	121.126901851168	93.8568264005809	147.550986138566	26.3931242878157	4.7323279221145	139.035556778316
"Unonopsis stipitata"	1	2001	2002	70.9932103006611	29.3921828925726	105.990136950371	23.256063257306	14.6580187882774	34.7608196736285
"Unonopsis stipitata"	2	2002	2003	109.760824598751	65.1884693384867	151.874720461359	11.5732801238407	5.84386016859524	19.6201349654917
"Unonopsis stipitata"	3	2003	2004	170.401610012966	97.5582880118729	243.561322079321	3.14760500687329	0.625279930444092	7.66121843872575
"Unonopsis stipitata"	4	2005	2005	142.883876207909	41.5007053795097	235.797649619653	1.23030953603394	0.0431362978370229	4.37232044983108
"Unonopsis stipitata"	5	2006	2006	175.230194641063	106.087474665155	246.086532795926	4.23802574841112	1.12452991967545	9.3750867933908
"Unonopsis stipitata"	6	2007	2007	153.703486022956	46.6029453812912	261.111218923109	1.18717673190402	0.0365130931288697	4.33696955083083
"Unonopsis stipitata"	7	2008	2008	203.936390070468	115.024217485492	294.791145829624	2.10046506529728	0.28065895282598	5.59515207436394
"Unonopsis stipitata"	8	2009	2009	155.653400345261	107.912810300635	195.818317229072	13.8105304083721	7.08968729490021	21.9974959864403
"Unonopsis stipitata"	9	2010	2010	170.658151195828	103.251707869929	239.347046142863	4.3691025109872	1.12407339969533	9.51741992671981
"Virola michelii"	1	2001	2002	33.8809538615819	18.4256063994538	45.879688534321	25.3085450925202	10.2691718119889	67.2848316890078
"Virola michelii"	2	2002	2003	35.6966931662877	22.3254151506947	47.5591492605008	30.84616696872	14.212037554705	73.6247168483934
"Virola michelii"	3	2003	2004	36.3760501594612	17.7250868425748	53.4856662247689	14.8064080245702	2.08078823982084	61.5486591944257
"Virola michelii"	4	2004	2005	43.1390305405942	29.8066574330008	58.8484450487441	27.0564308611456	10.3705842619826	79.8431467256241
"Virola michelii"	5	2005	2006	41.2725099455311	23.8058746350225	63.0500606324048	13.5793694681122	1.51960991731349	59.5396029629603
"Virola michelii"	6	2006	2007	35.4089450791228	23.1327141712679	46.4055201277898	36.0927888196398	18.1064294671654	81.5907345967631
"Virola michelii"	7	2007	2008	40.8579205165413	27.8343341249125	56.659276652481	24.9540552675357	9.24279705242691	71.2538486995683
"Virola michelii"	8	2008	2009	40.2678640841692	25.0403737881785	58.4181875250625	17.7799211453947	3.97364079060742	62.0738688831151
"Virola michelii"	9	2009	2010	32.6561673041647	17.1075684464005	45.8174452967496	24.5539856400236	8.97089517667436	68.9515979273872
